title,price,year,milage,transmission,fuel_type,body_style,engine_size,doors,location,timestamp,link,files
Toyota Corolla 1.4  VVT-i  Colour  Collection  5dr,1450,,168225,Manual,Petrol,Hatchback,1.4,5.0,Belfast,2022-12-25 21:42:41.869839,usedcarsni.com/2005-Toyota-Corolla-1-4-VVT-i-Colour-Collection-5dr-312602062?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Suzuki Wagon R 1.3  VVT  16V  GL  5dr,1495,,100000,Manual,Petrol,Estate,1.3,5.0,Randalstown,2022-12-25 21:42:41.873341,usedcarsni.com/2005-Suzuki-Wagon-R-1-3-VVT-16V-GL-5dr-312005479?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Honda Legend 3.5i  VTEC  EX  4dr  Auto,1500,,110000,Automatic/Other,Petrol,Saloon,3.5,4.0,Newtownabbey,2022-12-25 21:42:41.878340,usedcarsni.com/2006-Honda-Legend-3-5i-VTEC-EX-4dr-Auto-312395613?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Jaguar XJ Series XJ8  3.5  V8  SE  4dr  Auto,1500,,0,Automatic,Petrol,Saloon,3.6,4.0,Ballyclare,2022-12-25 21:42:41.889340,usedcarsni.com/2003-Jaguar-XJ-Series-XJ8-3-5-V8-SE-4dr-Auto-312487866?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Renault Clio 1.2  16V  Expression  3dr,1575,,86000,Manual,Petrol,Hatchback,1.1,3.0,Belfast,2022-12-25 21:42:41.897341,usedcarsni.com/2008-Renault-Clio-1-2-16V-Expression-3dr-312243780?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Ford Fiesta 1.25  Zetec  3dr  [Climate],1575,,78566,Manual,Petrol,Hatchback,1.2,3.0,County down,2022-12-25 21:42:41.900838,usedcarsni.com/2007-Ford-Fiesta-1-25-Zetec-3dr-Climate-312599730?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Renault Kangoo SL17dCi  70+  Venture  Van,1595,,139413,Manual,Diesel,Van,1.5,0,County antrim,2022-12-25 21:42:41.904838,usedcarsni.com/2009-Renault-Kangoo-SL17dCi-70-Venture-Van-312550931?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Daihatsu Sirion 1.0  S  5dr,1650,,105000,Manual,Petrol,Hatchback,1.0,5.0,Armagh,2022-12-25 21:42:41.908840,usedcarsni.com/2007-Daihatsu-Sirion-1-0-S-5dr-310951082?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Honda Civic 2.2  i-CTDi  SE  5dr,1650,,220000,Manual,Diesel,Hatchback,2.2,5.0,Coalisland,2022-12-25 21:42:41.912840,usedcarsni.com/2008-Honda-Civic-2-2-i-CTDi-SE-5dr-304766699?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Suzuki Swift 1.3  SZ-L  5dr,1675,,117000,Manual,Petrol,Hatchback,1.3,5.0,Belfast,2022-12-25 21:42:41.916340,usedcarsni.com/2009-Suzuki-Swift-1-3-SZ-L-5dr-312194129?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Vauxhall Insignia 1.8i  16V  Exclusiv  5dr,1690,,0,,115000 Miles,Manual,0,0,5 door,2022-12-25 21:42:42.440436,usedcarsni.com/2009-Vauxhall-Insignia-1-8i-16V-Exclusiv-5dr-310756412?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Jaguar X-Type 2.0d  SE  4dr,1695,,89625,Manual,Diesel,Saloon,2.0,4.0,Ballymoney,2022-12-25 21:42:42.443934,usedcarsni.com/2004-Jaguar-X-Type-2-0d-SE-4dr-311932694?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Skoda Roomster 1.4  16V  2  5dr,1750,,86000,Manual,Petrol,Hatchback,1.4,5.0,County armagh,2022-12-25 21:42:42.447434,usedcarsni.com/2006-Skoda-Roomster-1-4-16V-2-5dr-310544088?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Focus 1.6  TDCi  Style  5dr  [DPF],1750,,128000,Manual,Diesel,Hatchback,1.6,5.0,Armagh,2022-12-25 21:42:42.450934,usedcarsni.com/2009-Ford-Focus-1-6-TDCi-Style-5dr-DPF-310834616?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 308 1.6  HDi  92  S  5dr,1750,,180000,Manual,Diesel,Hatchback,1.6,5.0,Newry,2022-12-25 21:42:42.454434,usedcarsni.com/2011-Peugeot-308-1-6-HDi-92-S-5dr-311214605?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Volkswagen Beetle 1.9  TDi  3dr,1750,,166700,Manual,Diesel,Hatchback,1.9,3.0,Cookstown,2022-12-25 21:42:42.457934,usedcarsni.com/2006-Volkswagen-Beetle-1-9-TDi-3dr-312241867?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Suzuki Swift 1.5  GLX  5dr,1750,,133000,Manual,Petrol,Hatchback,1.5,5.0,Ballyclare,2022-12-25 21:42:42.460934,usedcarsni.com/2006-Suzuki-Swift-1-5-GLX-5dr-312482788?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Yaris 1.0  VVT-i  T2  5dr,1750,,103000,Manual,Petrol,Hatchback,1.0,5.0,Newry,2022-12-25 21:42:42.464434,usedcarsni.com/2006-Toyota-Yaris-1-0-VVT-i-T2-5dr-312728730?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Nissan Micra 1.2  S  3dr,1795,,57000,Manual,Petrol,Hatchback,1.2,3.0,Belfast,2022-12-25 21:42:42.467435,usedcarsni.com/2005-Nissan-Micra-1-2-S-3dr-308971302?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
MINI Hatch 1.4  One  3dr,1795,,94000,Manual,Petrol,Hatchback,1.4,3.0,Armagh and banbridge,2022-12-25 21:42:42.470934,usedcarsni.com/2007-MINI-Hatch-1-4-One-3dr-312483288?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Honda Civic 2.2  i-CTDi  Sport  5dr,1850,,0,Manual,Diesel,Hatchback,2.2,5.0,Belfast,2022-12-25 21:42:42.474436,usedcarsni.com/2006-Honda-Civic-2-2-i-CTDi-Sport-5dr-312553882?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Corolla 1.4  D-4D  T2  5dr,1850,,129328,Manual,DIESEL,Hatchback,1.4,5.0,Comber,2022-12-25 21:42:42.477934,usedcarsni.com/2006-Toyota-Corolla-1-4-D-4D-T2-5dr-311845442?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Jaguar X-Type 2.0d  S  4dr,1850,,155000,Manual,Diesel,Saloon,2.0,4.0,County down,2022-12-25 21:42:42.480934,usedcarsni.com/2007-Jaguar-X-Type-2-0d-S-4dr-312407414?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Kia Picanto 1.0  2  5dr,1895,,74000,Manual,Petrol,Hatchback,1.0,5.0,Dundonald,2022-12-25 21:42:42.484434,usedcarsni.com/2012-Kia-Picanto-1-0-2-5dr-312670987?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Hyundai Matrix 1.6  GSi  5dr  Auto,1895,,91501,Automatic,PETROL,MPV,1.6,5.0,Bangor,2022-12-25 21:42:42.487935,usedcarsni.com/2008-Hyundai-Matrix-1-6-GSi-5dr-Auto-311959583?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Mondeo 1.8i  Verona  5dr,1895,,136395,Manual,Petrol,Saloon,1.8,5.0,Ballymena,2022-12-25 21:42:42.491934,usedcarsni.com/1999-Ford-Mondeo-1-8i-Verona-5dr-297996986?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Astra 2.0  CDTi  16V  SRi  5dr,1950,,166000,Manual,Diesel,Hatchback,2.0,5.0,Magherafelt,2022-12-25 21:42:42.495434,usedcarsni.com/2011-Vauxhall-Astra-2-0-CDTi-16V-SRi-5dr-310933336?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Skoda Fabia 1.2  12V  2  5dr,1950,,103000,Manual,Petrol,Hatchback,1.2,5.0,Magherafelt,2022-12-25 21:42:42.498434,usedcarsni.com/2007-Skoda-Fabia-1-2-12V-2-5dr-312555887?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Chevrolet Aveo 1.2  LS  5dr,1950,,109304,Manual,Petrol,Hatchback,1.2,5.0,Coleraine,2022-12-25 21:42:42.502436,usedcarsni.com/2009-Chevrolet-Aveo-1-2-LS-5dr-311319392?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Honda CR-V 2.2  i-CTDi  Executive  5dr,1950,,175000,Manual,Diesel,Sport utility vehicle,2.2,5.0,Kesh,2022-12-25 21:42:42.505934,usedcarsni.com/2006-Honda-CR-V-2-2-i-CTDi-Executive-5dr-311482689?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Skoda Fabia 1.2  12V  2  5dr,2350,,101460,Manual,Petrol,Hatchback,1.2,5.0,Ballymena,2022-12-25 21:42:43.013833,usedcarsni.com/2007-Skoda-Fabia-1-2-12V-2-5dr-310143234?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Fiesta 1.4  TDCi  Edge  5dr,2375,,86000,Manual,Diesel,Hatchback,1.4,5.0,Belfast,2022-12-25 21:42:43.017333,usedcarsni.com/2009-Ford-Fiesta-1-4-TDCi-Edge-5dr-312733100?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
MINI Convertible 1.6  Cooper  S  2dr,2390,,0,,101000 Miles,Manual,0,0,2 door,2022-12-25 21:42:43.021834,usedcarsni.com/2006-MINI-Convertible-1-6-Cooper-S-2dr-312007892?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 207 cc 1.6  16V  Sport  2dr,2395,,74724,Manual,Petrol,Convertible,1.6,2.0,Banbridge,2022-12-25 21:42:43.025334,usedcarsni.com/2008-Peugeot-207-cc-1-6-16V-Sport-2dr-310265260?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Seat Altea 1.9  TDI  SE  5dr,2395,,122000,Manual,Diesel,MPV,1.9,5.0,Ballymena,2022-12-25 21:42:43.028834,usedcarsni.com/2010-Seat-Altea-1-9-TDI-SE-5dr-311266009?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Mercedes A-Class A180  CDI  Avantgarde  SE  5dr,2395,,97000,Manual,Diesel,Hatchback,2.0,5.0,Newry,2022-12-25 21:42:43.032833,usedcarsni.com/2007-Mercedes-A-Class-A180-CDI-Avantgarde-SE-5dr-309241594?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Combo 2000  1.3CDTi  16V  Crew  Van  [75PS],2399,,159000,Manual,Diesel,MPV,1.2,0,Campsie,2022-12-25 21:42:43.036333,usedcarsni.com/2011-Vauxhall-Combo-2000-1-3CDTi-16V-Crew-Van-75PS-307344290?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Fusion 1.4  Style  5dr,2450,,61000,Manual,Petrol,Hatchback,1.4,5.0,Armagh,2022-12-25 21:42:43.041334,usedcarsni.com/2009-Ford-Fusion-1-4-Style-5dr-310844186?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Volkswagen Beetle 1.9  TDi  2dr,2450,,124500,Manual,Diesel,Convertible,1.9,2.0,Cookstown,2022-12-25 21:42:43.047334,usedcarsni.com/2006-Volkswagen-Beetle-1-9-TDi-2dr-312425907?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Citroen Berlingo 1.6  HDi  625Kg  X  75ps,2450,,200100,Manual,Diesel,Van,1.6,0,Trillick,2022-12-25 21:42:43.054334,usedcarsni.com/2013-Citroen-Berlingo-1-6-HDi-625Kg-X-75ps-312550749?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Suzuki Swift 1.6  VVT  Sport  3dr,2450,,74000,Manual,Petrol,Hatchback,1.6,3.0,Belfast,2022-12-25 21:42:43.060334,usedcarsni.com/2010-Suzuki-Swift-1-6-VVT-Sport-3dr-311050072?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Corsa 1.2i  16V  Limited  Edition  3dr,2450,,118500,Manual,Petrol,Hatchback,1.2,3.0,Londonderry,2022-12-25 21:42:43.064833,usedcarsni.com/2011-Vauxhall-Corsa-1-2i-16V-Limited-Edition-3dr-312734150?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 307CC 1.6  Allure  2dr,2450,,94000,Manual,Petrol,Convertible,1.6,2.0,Bangor,2022-12-25 21:42:43.068833,usedcarsni.com/2007-Peugeot-307CC-1-6-Allure-2dr-308808529?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 307 cc SE  2.0  HDI  CONVERTIBLE,2450,,89000,Manual,Diesel,Convertible,2.0,2.0,Dunmurry,2022-12-25 21:42:43.072833,usedcarsni.com/2006-Peugeot-307-cc-SE-2-0-HDI-CONVERTIBLE-309244529?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Renault Twingo 1.2  Extreme  3dr,2450,,66000,Manual,Petrol,Hatchback,1.1,3.0,Belfast,2022-12-25 21:42:43.076334,usedcarsni.com/2010-Renault-Twingo-1-2-Extreme-3dr-312404624?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Mazda 3 1.6  TS2  5dr,2450,,110000,Manual,Petrol,Hatchback,1.6,5.0,Belfast,2022-12-25 21:42:43.080334,usedcarsni.com/2009-Mazda-3-1-6-TS2-5dr-309111398?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Kia Soul 1.6  CRDi  2  5dr,2450,,110000,Manual,Diesel,Hatchback,1.6,5.0,Ballymoney,2022-12-25 21:42:43.084335,usedcarsni.com/2009-Kia-Soul-1-6-CRDi-2-5dr-310302582?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Mercedes E-Class E200K  Classic  5dr  Tip  Auto,2475,,139000,Semi-Automatic,Petrol,Estate,1.8,5.0,Newtownabbey,2022-12-25 21:42:43.087834,usedcarsni.com/2005-Mercedes-E-Class-E200K-Classic-5dr-Tip-Auto-310299075?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Hyundai i30 1.6  CRDi  Blue  Drive  Active  5dr,2475,,146000,Manual,Diesel,Hatchback,1.6,5.0,Armagh,2022-12-25 21:42:43.091835,usedcarsni.com/2012-Hyundai-i30-1-6-CRDi-Blue-Drive-Active-5dr-312065891?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Fiesta 1.4  TDCi  Zetec  Blue  5dr,2490,,0,,89282 Miles,Manual,0,0,5 door,2022-12-25 21:42:43.096834,usedcarsni.com/2008-Ford-Fiesta-1-4-TDCi-Zetec-Blue-5dr-312305577?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Mercedes C-Class C180K  3dr,2575,,88900,Manual,Petrol,Coupe,1.8,3.0,Newtownabbey,2022-12-25 21:42:43.636799,usedcarsni.com/2007-Mercedes-C-Class-C180K-3dr-310253173?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
Seat Altea 1.9  TDI  S  5dr,2595,,125000,Manual,Diesel,MPV,1.9,5.0,Ballymoney,2022-12-25 21:42:43.640801,usedcarsni.com/2010-Seat-Altea-1-9-TDI-S-5dr-310303221?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 107 1.0  Urban  5dr,2595,,86000,Manual,Petrol,Hatchback,1.0,5.0,Ballymena,2022-12-25 21:42:43.644301,usedcarsni.com/2011-Peugeot-107-1-0-Urban-5dr-311942758?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
MINI Hatch 1.6  Cooper  D  3dr,2595,,138000,Manual,Diesel,Hatchback,1.6,3.0,Lisburn,2022-12-25 21:42:43.647798,usedcarsni.com/2008-MINI-Hatch-1-6-Cooper-D-3dr-311280909?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
Renault Kangoo DCI,2595,,175000,,,MPV,1.5,0,Belfast,2022-12-25 21:42:43.650798,usedcarsni.com/2012-Renault-Kangoo-DCI-309925625?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
